state,date,cases,deaths,hospitalized,tests,recovered,party,population,change_cases,pct_change
IN,6/1/20,35684,2142,5860,22224,265896,rep,6732219,16743,0.719749358
IN,6/2/20,36129,2197,5902,22623,271919,rep,6732219,17188,1.247057505
IN,6/3/20,36609,2207,5952,23182,277815,rep,6732219,17668,1.328572615
IN,6/4/20,37005,2231,5999,23707,285234,rep,6732219,18064,1.081701221
IN,6/5/20,37499,2258,6053,24317,291638,rep,6732219,18558,1.334954736
IN,6/6/20,37928,2292,6091,24729,297530,rep,6732219,18987,1.144030507
IN,6/7/20,38328,2303,6136,25138,304263,rep,6732219,19387,1.054629825
IN,6/8/20,38553,2316,6179,25608,309503,rep,6732219,19612,0.587038197
IN,6/9/20,38985,2339,6225,26205,315390,rep,6732219,20044,1.120535367
IN,6/10/20,39297,2355,6261,26791,320094,rep,6732219,20356,0.800307811
IN,6/11/20,39714,2380,6314,27321,327342,rep,6732219,20773,1.061149706
IN,6/12/20,40114,2396,6349,27811,335180,rep,6732219,21173,1.007201491
IN,6/13/20,40535,2413,6349,28241,340637,rep,6732219,21594,1.0495089
IN,6/14/20,40901,2422,6419,28522,348391,rep,6732219,21960,0.9029234
IN,6/15/20,41422,2433,6451,28744,355829,rep,6732219,22481,1.273807486
IN,6/16/20,41780,2447,6481,29093,363745,rep,6732219,22839,0.864275023
IN,6/17/20,42036,2475,6526,29671,371182,rep,6732219,23095,0.612733365
IN,6/18/20,42480,2491,6589,30175,384722,rep,6732219,23539,1.056237511
IN,6/19/20,42801,2516,6731,30760,392887,rep,6732219,23860,0.755649718
IN,6/20/20,43135,2536,6755,31110,401802,rep,6732219,24194,0.780355599
IN,6/21/20,43496,2540,6788,31302,411920,rep,6732219,24555,0.836907384
IN,6/22/20,43709,2553,6819,31739,418916,rep,6732219,24768,0.489700202
IN,6/23/20,43967,2569,6853,32152,426376,rep,6732219,25026,0.590267451
IN,6/24/20,44260,2578,6883,32152,431883,rep,6732219,25319,0.666408898
IN,6/25/20,44779,2586,6912,33036,444252,rep,6732219,25838,1.172616358
IN,6/26/20,45269,2595,6944,33396,453890,rep,6732219,26328,1.094262936
IN,6/27/20,45707,2616,6982,33725,463017,rep,6732219,26766,0.967549537
IN,6/28/20,46071,2619,7003,33935,470535,rep,6732219,27130,0.796376923
IN,6/29/20,46370,2624,7024,34348,476519,rep,6732219,27429,0.648998285
IN,6/30/20,46740,2640,7065,34646,484196,rep,6732219,27799,0.797929696
IN,7/1/20,47116,2650,7095,35025,489716,rep,6732219,28175,0.80445015
IN,7/2/20,47553,2662,7139,35405,496835,rep,6732219,28612,0.92749809
IN,7/3/20,48099,2682,7175,35756,504153,rep,6732219,29158,1.148192543
IN,7/4/20,48628,2687,7216,36076,512288,rep,6732219,29687,1.099814965
IN,7/5/20,49203,2693,7254,36475,521722,rep,6732219,30262,1.182446327
IN,7/6/20,49560,2698,7285,36788,526592,rep,6732219,30619,0.725565514
IN,7/7/20,49859,2717,7333,36999,530075,rep,6732219,30918,0.60330912
IN,7/8/20,50309,2732,7365,37462,535857,rep,6732219,31368,0.902545177
IN,7/9/20,50829,2739,7386,37795,542292,rep,6732219,31888,1.033612276
IN,7/10/20,51567,2748,7458,38120,550562,rep,6732219,32626,1.45192705
IN,7/11/20,52358,2756,7458,38441,558146,rep,6732219,33417,1.533926736
IN,7/12/20,52892,2760,7527,38623,564647,rep,6732219,33951,1.019901448
IN,7/13/20,53327,2762,7574,38914,570409,rep,6732219,34386,0.822430613
IN,7/14/20,54001,2775,7633,39155,578409,rep,6732219,35060,1.263900088
IN,7/15/20,54698,2785,7686,39571,586589,rep,6732219,35757,1.290716839
IN,7/16/20,55413,2795,7747,40004,595558,rep,6732219,36472,1.307177593
IN,7/17/20,56160,2803,7814,40421,604635,rep,6732219,37219,1.34805912
IN,7/18/20,57045,2820,7861,40722,614455,rep,6732219,38104,1.575854701
IA,5/1/20,7883,170,,45592,2899,rep,3155070,0,
IA,5/2/20,8641,175,,46349,3156,rep,3155070,758,9.615628568
IA,5/3/20,9169,184,,53186,3325,rep,3155070,1286,6.110403888
IA,5/4/20,9703,188,,57161,3486,rep,3155070,1820,5.82397208
IA,5/5/20,10111,207,,60569,3572,rep,3155070,2228,4.204885087
IA,5/6/20,10404,219,,63171,3803,rep,3155070,2521,2.897834042
IA,5/7/20,11059,231,,66427,4266,rep,3155070,3176,6.295655517
IA,5/8/20,11457,243,,70261,4685,rep,3155070,3574,3.598878741
IA,5/9/20,11671,252,,71476,5011,rep,3155070,3788,1.867853714
IA,5/10/20,11959,265,,74174,5154,rep,3155070,4076,2.467654871
IA,5/11/20,12373,271,,77792,5249,rep,3155070,4490,3.461827912
IA,5/12/20,12912,289,,81288,5618,rep,3155070,5029,4.356259598
IA,5/13/20,13289,306,,85719,5954,rep,3155070,5406,2.91976456
IA,5/14/20,13675,318,,89294,6231,rep,3155070,5792,2.904657988
IA,5/15/20,14049,336,,93566,6561,rep,3155070,6166,2.734917733
IA,5/16/20,14328,346,,96300,6927,rep,3155070,6445,1.98590647
IA,5/17/20,14651,351,,100241,7154,rep,3155070,6768,2.254327192
IA,5/18/20,14955,355,,103148,7324,rep,3155070,7072,2.07494369
IA,5/19/20,15296,367,,107648,8130,rep,3155070,7413,2.280173855
IA,5/20/20,15868,400,,110748,8362,rep,3155070,7985,3.739539749
IA,5/21/20,16170,414,,116565,8672,rep,3155070,8287,1.903201412
IA,5/22/20,16510,441,,120250,9079,rep,3155070,8627,2.102659246
IA,5/23/20,16898,446,,123941,9254,rep,3155070,9015,2.350090854
IA,5/24/20,17434,456,,127756,9318,rep,3155070,9551,3.171973015
IA,5/25/20,17628,460,,132715,9377,rep,3155070,9745,1.112768154
IA,5/26/20,17999,480,,135004,9791,rep,3155070,10116,2.104606308
IA,5/27/20,18446,496,,139526,10016,rep,3155070,10563,2.483471304
IA,5/28/20,18672,510,,142933,10359,rep,3155070,10789,1.225197875
IA,5/29/20,19019,525,,147320,10753,rep,3155070,11136,1.858397601
IA,5/30/20,19336,531,,150423,11019,rep,3155070,11453,1.666754298
IA,5/31/20,19621,537,,156296,11147,rep,3155070,11738,1.47393463
IA,6/1/20,19789,558,,159081,11440,rep,3155070,11906,0.856225473
IA,6/2/20,20017,564,,163690,11742,rep,3155070,12134,1.152155238
IA,6/3/20,20376,574,,164445,12064,rep,3155070,12493,1.793475546
IA,6/4/20,20943,590,,174935,12333,rep,3155070,13060,2.782685512
IA,6/5/20,21332,597,,180663,12585,rep,3155070,13449,1.857422528
IA,6/6/20,21527,602,,184714,12715,rep,3155070,13644,0.914119632
IA,6/7/20,21794,606,,188192,12805,rep,3155070,13911,1.240302875
IA,6/8/20,22111,623,,193622,13028,rep,3155070,14228,1.454528769
IA,6/9/20,22271,629,,197723,13411,rep,3155070,14388,0.723621727
IA,6/10/20,22733,638,,202829,13628,rep,3155070,14850,2.07444659
IA,6/11/20,23103,641,,208539,13956,rep,3155070,15220,1.627589847
IA,6/12/20,23455,650,,214544,14227,rep,3155070,15572,1.523611652
IA,6/13/20,23792,651,,219608,14326,rep,3155070,15909,1.436793861
IA,6/14/20,23959,652,,224634,14383,rep,3155070,16076,0.701916611
IA,6/15/20,24110,661,,227388,14625,rep,3155070,16227,0.630243332
IA,6/16/20,24263,670,,230638,15025,rep,3155070,16380,0.634591456
IA,6/17/20,24616,677,,235131,15289,rep,3155070,16733,1.454890162
IA,6/18/20,24959,680,,240931,15604,rep,3155070,17076,1.393402665
IA,6/19/20,25424,681,,246649,15816,rep,3155070,17541,1.863055411
IA,6/20/20,25552,685,,250207,15963,rep,3155070,17669,0.503461296
IA,6/21/20,26020,686,,257152,16068,rep,3155070,18137,1.831559173
IA,6/22/20,26217,687,,258632,16240,rep,3155070,18334,0.757109915
IA,6/23/20,26470,690,,264703,16579,rep,3155070,18587,0.965022695
IA,6/24/20,26897,694,,269959,16858,rep,3155070,19014,1.613146959
IA,6/25/20,27384,702,,277054,17017,rep,3155070,19501,1.810610849
IA,6/26/20,27828,704,,283643,17313,rep,3155070,19945,1.62138475
IA,6/27/20,28203,704,,289752,17467,rep,3155070,20320,1.347563605
IA,6/28/20,28520,706,,295915,17620,rep,3155070,20637,1.123993901
IA,6/29/20,28874,712,,300845,17851,rep,3155070,20991,1.241234222
IA,6/30/20,29152,717,,304188,23212,rep,3155070,21269,0.962803907
IA,7/1/20,29618,717,,309790,23607,rep,3155070,21735,1.598518112
IA,7/2/20,30259,719,,317538,23993,rep,3155070,22376,2.164224458
IA,7/3/20,30631,721,,321461,24338,rep,3155070,22748,1.229386298
IA,7/4/20,31167,721,,329011,24604,rep,3155070,23284,1.749861252
IA,7/5/20,31612,721,,332472,24739,rep,3155070,23729,1.427792216
IA,7/6/20,31764,725,,335462,25121,rep,3155070,23881,0.480830065
IA,7/7/20,32153,732,,339298,25594,rep,3155070,24270,1.224656844
IA,7/8/20,32716,739,,346351,25974,rep,3155070,24833,1.751003017
IA,7/9/20,33316,742,,354659,26340,rep,3155070,25433,1.833965032
IA,7/10/20,34232,748,,362248,25891,rep,3155070,26349,2.749429703
IA,7/11/20,34695,748,,368361,26104,rep,3155070,26812,1.352535639
IA,7/12/20,35410,752,,374413,26234,rep,3155070,27527,2.060815679
IA,7/13/20,35631,755,,376716,26664,rep,3155070,27748,0.624117481
IA,7/14/20,35942,759,,380408,26952,rep,3155070,28059,0.872835452
IA,7/15/20,36536,777,,387312,27177,rep,3155070,28653,1.652662623
IA,7/16/20,37414,781,,396451,27404,rep,3155070,29531,2.403109262
IA,7/17/20,37903,785,,402453,27609,rep,3155070,30020,1.306997381
IA,7/18/20,38314,790,,403729,27820,rep,3155070,30431,1.084346885
KS,5/1/20,4510,136,534,33034,280,rep,2913314,0,
KS,5/2/20,4863,140,541,34942,286,rep,2913314,353,7.827050998
KS,5/3/20,5177,142,547,36778,286,rep,2913314,667,6.456919597
KS,5/4/20,5385,154,553,38603,291,rep,2913314,875,4.01777091
KS,5/5/20,5627,160,566,40092,296,rep,2913314,1117,4.493964717
KS,5/6/20,5893,163,571,42114,318,rep,2913314,1383,4.727208104
KS,5/7/20,6240,164,587,44822,323,rep,2913314,1730,5.888342101
KS,5/8/20,6751,167,608,47708,332,rep,2913314,2241,8.189102564
KS,5/9/20,6923,172,635,49933,350,rep,2913314,2413,2.547770701
KS,5/10/20,7045,172,657,52505,371,rep,2913314,2535,1.762241803
KS,5/11/20,7161,174,660,54109,376,rep,2913314,2651,1.646557842
KS,5/12/20,7352,178,660,54109,376,rep,2913314,2842,2.667225248
KS,5/13/20,7552,179,704,57628,422,rep,2913314,3042,2.720348205
KS,5/14/20,7668,181,704,57628,422,rep,2913314,3158,1.536016949
KS,5/15/20,8006,187,724,61592,443,rep,2913314,3496,4.407929056
KS,5/16/20,8059,189,724,61592,443,rep,2913314,3549,0.662003497
KS,5/17/20,8066,189,724,61592,443,rep,2913314,3556,0.086859412
KS,5/18/20,8439,190,740,66990,465,rep,2913314,3929,4.62434912
KS,5/19/20,8488,193,740,66990,465,rep,2913314,3978,0.580637516
KS,5/20/20,8661,197,760,71203,473,rep,2913314,4151,2.038171536
KS,5/21/20,8771,199,760,71203,473,rep,2913314,4261,1.270061194
KS,5/22/20,9068,200,787,76434,485,rep,2913314,4558,3.386158933
KS,5/23/20,9119,200,787,76434,485,rep,2913314,4609,0.562417292
KS,5/24/20,9135,200,787,76434,485,rep,2913314,4625,0.175457835
KS,5/25/20,9272,201,800,81399,493,rep,2913314,4762,1.499726327
KS,5/26/20,9352,204,800,81399,493,rep,2913314,4842,0.86281277
KS,5/27/20,9453,207,822,84488,534,rep,2913314,4943,1.079982891
KS,5/28/20,9513,209,822,84488,534,rep,2913314,5003,0.634719137
KS,5/29/20,9826,209,842,94949,547,rep,2913314,5316,3.290234416
KS,5/30/20,9847,209,842,94949,547,rep,2913314,5337,0.213718705
KS,5/31/20,9878,211,842,94949,547,rep,2913314,5368,0.314816695
KS,6/1/20,10103,217,842,95241,547,rep,2913314,5593,2.277789026
KS,6/2/20,10143,227,862,103312,555,rep,2913314,5633,0.395922003
KS,6/3/20,10281,227,890,108053,592,rep,2913314,5771,1.360544218
KS,6/4/20,10332,230,890,108053,592,rep,2913314,5822,0.496060694
KS,6/5/20,10493,233,917,113653,612,rep,2913314,5983,1.558265583
KS,6/6/20,10517,234,917,113653,612,rep,2913314,6007,0.228723911
KS,6/7/20,10549,234,917,113653,612,rep,2913314,6039,0.304269278
KS,6/8/20,10724,237,936,119509,625,rep,2913314,6214,1.658925017
KS,6/9/20,10786,238,936,119509,625,rep,2913314,6276,0.578142484
KS,6/10/20,10931,241,954,123742,657,rep,2913314,6421,1.344335249
KS,6/11/20,10984,242,954,123742,657,rep,2913314,6474,0.484859574
KS,6/12/20,11152,243,973,129152,667,rep,2913314,6642,1.529497451
KS,6/13/20,11195,244,973,129152,667,rep,2913314,6685,0.385581062
KS,6/14/20,11247,244,973,129152,667,rep,2913314,6737,0.464493077
KS,6/15/20,11516,246,988,136962,676,rep,2913314,7006,2.391748911
KS,6/16/20,11569,246,988,136962,676,rep,2913314,7059,0.460229246
KS,6/17/20,11801,248,1011,142124,696,rep,2913314,7291,2.005359149
KS,6/18/20,11886,252,1011,142124,696,rep,2913314,7376,0.720277943
KS,6/19/20,12168,254,1035,147649,715,rep,2913314,7658,2.372539122
KS,6/20/20,12218,257,1035,147649,715,rep,2913314,7708,0.410913872
KS,6/21/20,12258,258,1035,147649,715,rep,2913314,7748,0.327385824
KS,6/22/20,12576,260,1056,155013,722,rep,2913314,8066,2.59422418
KS,6/23/20,12659,261,1056,155013,722,rep,2913314,8149,0.659987277
KS,6/24/20,13110,262,1082,161705,747,rep,2913314,8600,3.562682676
KS,6/25/20,13207,263,1082,161705,747,rep,2913314,8697,0.739893211
KS,6/26/20,13729,266,1128,167859,779,rep,2913314,9219,3.952449459
KS,6/27/20,13767,269,1128,167859,779,rep,2913314,9257,0.276786365
KS,6/28/20,14016,272,1128,167859,779,rep,2913314,9506,1.808672913
KS,6/29/20,14568,276,1152,176725,794,rep,2913314,10058,3.938356164
KS,6/30/20,14629,276,1152,176725,794,rep,2913314,10119,0.418725975
KS,7/1/20,15142,280,1152,183173,834,rep,2913314,10632,3.506733201
KS,7/2/20,15226,282,1195,183173,834,rep,2913314,10716,0.554748382
KS,7/3/20,16015,283,1219,191561,842,rep,2913314,11505,5.181925653
KS,7/4/20,16165,284,1219,191561,842,rep,2913314,11655,0.936621917
KS,7/5/20,16289,287,1219,191561,842,rep,2913314,11779,0.767089391
KS,7/6/20,17082,288,1235,202219,859,rep,2913314,12572,4.868316042
KS,7/7/20,17157,290,1235,202219,859,rep,2913314,12647,0.439058658
KS,7/8/20,17807,291,1269,208482,879,rep,2913314,13297,3.78854112
KS,7/9/20,18031,294,1269,208482,879,rep,2913314,13521,1.257932274
KS,7/10/20,18799,294,1304,217779,905,rep,2913314,14289,4.259331152
KS,7/11/20,18983,294,1304,217779,905,rep,2913314,14473,0.978775467
KS,7/12/20,19295,300,1304,217779,905,rep,2913314,14785,1.643575831
KS,7/13/20,20265,301,1343,231175,920,rep,2913314,15755,5.027209122
KS,7/14/20,20347,303,1343,231175,920,rep,2913314,15837,0.404638539
KS,7/15/20,21157,308,1393,239374,948,rep,2913314,16647,3.98093085
KS,7/16/20,21273,309,1393,239374,948,rep,2913314,16763,0.548281893
KS,7/17/20,22196,310,1453,249353,983,rep,2913314,17686,4.338833263
KS,7/18/20,22238,312,1453,249353,983,rep,2913314,17728,0.189223283
KY,5/1/20,4879,248,1375,1675,56612,rep,4467673,0,
KY,5/2/20,4881,252,1411,1752,57649,rep,4467673,2,0.040992007
KY,5/3/20,5223,256,1411,1752,57649,rep,4467673,344,7.00676091
KY,5/4/20,5370,267,1519,1892,58409,rep,4467673,491,2.81447444
KY,5/5/20,5822,278,1529,1892,60047,rep,4467673,943,8.417132216
KY,5/6/20,5946,286,1603,2058,61014,rep,4467673,1067,2.129852284
KY,5/7/20,6173,302,1616,2125,78606,rep,4467673,1294,3.817692566
KY,5/8/20,6298,304,1684,2177,81401,rep,4467673,1419,2.024947351
KY,5/9/20,6469,312,1696,2266,86447,rep,4467673,1590,2.715147666
KY,5/10/20,6486,312,1757,2308,86923,rep,4467673,1607,0.262791776
KY,5/11/20,6710,325,1757,2308,86923,rep,4467673,1831,3.453592353
KY,5/12/20,7003,333,1767,2335,104024,rep,4467673,2124,4.36661699
KY,5/13/20,7102,334,1825,2546,110634,rep,4467673,2223,1.413679851
KY,5/14/20,7397,341,1835,2649,117395,rep,4467673,2518,4.153759504
KY,5/15/20,7578,343,1887,2712,121278,rep,4467673,2699,2.446937948
KY,5/16/20,7773,346,1896,2739,127734,rep,4467673,2894,2.573238321
KY,5/17/20,7793,346,1896,2768,129685,rep,4467673,2914,0.257300913
KY,5/18/20,8041,354,1896,2768,129685,rep,4467673,3162,3.182343128
KY,5/19/20,8205,369,1980,2826,153986,rep,4467673,3326,2.03954732
KY,5/20/20,8336,381,2010,2826,153986,rep,4467673,3457,1.596587447
KY,5/21/20,8475,393,2016,2919,158672,rep,4467673,3596,1.667466411
KY,5/22/20,8688,398,2041,3008,166240,rep,4467673,3809,2.513274336
KY,5/23/20,8812,399,2076,3069,171459,rep,4467673,3933,1.427255985
KY,5/24/20,8842,399,2131,3102,169856,rep,4467673,3963,0.340444848
KY,5/25/20,8899,403,2131,3102,169856,rep,4467673,4020,0.644650532
KY,5/26/20,9175,407,2131,3102,169856,rep,4467673,4296,3.101472076
KY,5/27/20,9313,420,2136,3124,182101,rep,4467673,4434,1.504087193
KY,5/28/20,9510,424,2142,3124,182101,rep,4467673,4631,2.115322667
KY,5/29/20,9688,434,2180,3181,221274,rep,4467673,4809,1.871713985
KY,5/30/20,9887,441,2266,3231,208195,rep,4467673,5008,2.054087531
KY,5/31/20,9937,441,2272,3232,213753,rep,4467673,5058,0.505714575
KY,6/1/20,10150,445,2274,3232,216046,rep,4467673,5271,2.143504076
KY,6/2/20,10287,451,2307,3275,227271,rep,4467673,5408,1.349753695
KY,6/3/20,10485,458,2317,3283,232199,rep,4467673,5606,1.924759405
KY,6/4/20,10781,469,2332,3303,235925,rep,4467673,5902,2.823080591
KY,6/5/20,11051,476,2345,3316,242417,rep,4467673,6172,2.504405899
KY,6/6/20,11359,480,2361,3344,249062,rep,4467673,6480,2.787078092
KY,6/7/20,11393,481,2361,3344,249062,rep,4467673,6514,0.299322123
KY,6/8/20,11701,487,2368,3359,252857,rep,4467673,6822,2.703414377
KY,6/9/20,11891,494,2386,3365,259938,rep,4467673,7012,1.623792838
KY,6/10/20,12029,498,2396,3375,274414,rep,4467673,7150,1.160541586
KY,6/11/20,12128,513,2406,3379,281094,rep,4467673,7249,0.823011057
KY,6/12/20,12352,525,2406,3379,281094,rep,4467673,7473,1.846965699
KY,6/13/20,12605,527,2433,3409,294585,rep,4467673,7726,2.048251295
KY,6/14/20,12652,527,2433,3409,294585,rep,4467673,7773,0.37286791
KY,6/15/20,12863,524,2433,3416,295851,rep,4467673,7984,1.667720518
KY,6/16/20,12899,530,2436,3431,296033,rep,4467673,8020,0.279872503
KY,6/17/20,13190,536,2455,3444,299869,rep,4467673,8311,2.255988836
KY,6/18/20,13391,540,2482,3506,306380,rep,4467673,8512,1.523881729
KY,6/19/20,13629,542,2494,3516,311227,rep,4467673,8750,1.777313121
KY,6/20/20,13800,542,2522,3530,317161,rep,4467673,8921,1.254677526
KY,6/21/20,13919,544,2522,3530,317281,rep,4467673,9040,0.862318841
KY,6/22/20,14073,549,2532,3534,322032,rep,4467673,9194,1.106401322
KY,6/23/20,14323,559,2556,3591,331294,rep,4467673,9444,1.776451361
KY,6/24/20,14522,561,2574,3706,335702,rep,4467673,9643,1.389373735
KY,6/25/20,14793,569,2584,3719,342882,rep,4467673,9914,1.866134141
KY,6/26/20,15033,575,2589,3730,350754,rep,4467673,10154,1.622388968
KY,6/27/20,15337,575,2589,3730,350754,rep,4467673,10458,2.022217788
KY,6/28/20,15480,577,2590,3730,358491,rep,4467673,10601,0.932385734
KY,6/29/20,15657,584,2602,3939,361441,rep,4467673,10778,1.143410853
KY,6/30/20,15916,588,2621,3990,370934,rep,4467673,11037,1.654212173
KY,7/1/20,16114,597,2635,4052,377090,rep,4467673,11235,1.244031164
KY,7/2/20,16370,605,2662,4726,385794,rep,4467673,11491,1.58868065
KY,7/3/20,16655,608,2685,4747,395647,rep,4467673,11776,1.740989615
KY,7/4/20,16709,608,2685,4747,395647,rep,4467673,11830,0.324226959
KY,7/5/20,16712,608,2685,4747,395647,rep,4467673,11833,0.017954396
KY,7/6/20,17464,621,2699,4785,400342,rep,4467673,12585,4.499760651
KY,7/7/20,17820,630,2708,4841,409872,rep,4467673,12941,2.038479157
KY,7/8/20,18204,634,2737,4912,415921,rep,4467673,13325,2.154882155
KY,7/9/20,18576,640,2747,4939,424013,rep,4467673,13697,2.043506922
KY,7/10/20,19076,647,2763,5258,432690,rep,4467673,14197,2.691645134
KY,7/11/20,19530,647,2779,5322,437902,rep,4467673,14651,2.379953869
KY,7/12/20,19762,649,2779,5322,438170,rep,4467673,14883,1.187916027
KY,7/13/20,20127,656,2791,5344,441885,rep,4467673,15248,1.846979051
KY,7/14/20,20702,665,2802,5389,455556,rep,4467673,15823,2.856858946
KY,7/15/20,21148,668,2823,5475,459187,rep,4467673,16269,2.154381219
KY,7/16/20,21617,675,2842,5500,468004,rep,4467673,16738,2.217703802
KY,7/17/20,22162,687,2864,6772,483062,rep,4467673,17283,2.521163899
KY,7/18/20,22750,688,2875,6824,490201,rep,4467673,17871,2.653190145
LA,5/1/20,28754,1970,,168251,17303,rep,4648794,0,
LA,5/2/20,29183,1993,,172858,17303,rep,4648794,429,1.491966335
LA,5/3/20,29383,2012,,176160,17303,rep,4648794,629,0.685330501
LA,5/4/20,29746,2064,,180931,20316,rep,4648794,992,1.235408229
LA,5/5/20,30069,2115,,188231,20316,rep,4648794,1315,1.085860284
LA,5/6/20,30472,2167,,194672,20316,rep,4648794,1718,1.340250757
LA,5/7/20,30725,2208,,200767,20316,rep,4648794,1971,0.830270412
LA,5/8/20,30928,2227,,202416,20316,rep,4648794,2174,0.660699756
LA,5/9/20,31490,2267,,212157,20316,rep,4648794,2736,1.817123642
LA,5/10/20,31673,2286,,215872,20316,rep,4648794,2919,0.581136869
LA,5/11/20,31881,2308,,220830,22608,rep,4648794,3127,0.656710763
LA,5/12/20,32116,2347,,228012,22608,rep,4648794,3362,0.737116151
LA,5/13/20,32728,2381,,237904,22608,rep,4648794,3974,1.905592228
LA,5/14/20,33555,2417,,247588,22608,rep,4648794,4801,2.526888291
LA,5/15/20,33903,2448,,253189,22608,rep,4648794,5149,1.037103263
LA,5/16/20,34183,2479,,259742,22608,rep,4648794,5429,0.825885615
LA,5/17/20,34498,2491,,265170,22608,rep,4648794,5744,0.921510692
LA,5/18/20,34832,2563,,269748,26249,rep,4648794,6078,0.968172068
LA,5/19/20,35161,2581,,278073,26249,rep,4648794,6407,0.944533762
LA,5/20/20,35439,2608,,285970,26249,rep,4648794,6685,0.79064873
LA,5/21/20,36627,2629,,305381,26249,rep,4648794,7873,3.352239059
LA,5/22/20,37048,2669,,311808,26249,rep,4648794,8294,1.149425287
LA,5/23/20,37165,2683,,314447,26249,rep,4648794,8411,0.315806521
LA,5/24/20,37293,2690,,316036,26249,rep,4648794,8539,0.344410063
LA,5/25/20,37916,2690,,330898,28700,rep,4648794,9162,1.670554796
LA,5/26/20,38252,2701,,341026,28700,rep,4648794,9498,0.886169427
LA,5/27/20,38694,2722,,347647,28700,rep,4648794,9940,1.155495138
LA,5/28/20,38907,2740,,355027,28700,rep,4648794,10153,0.550472942
LA,5/29/20,38907,2766,,355027,28700,rep,4648794,10153,0
LA,5/30/20,39682,2785,,368819,28700,rep,4648794,10928,1.991929473
LA,5/31/20,40021,2791,,375109,28700,rep,4648794,11267,0.854291618
LA,6/1/20,40452,2801,,387370,31728,rep,4648794,11698,1.076934609
LA,6/2/20,40857,2835,,393133,31728,rep,4648794,12103,1.001186592
LA,6/3/20,41244,2870,,402087,31728,rep,4648794,12490,0.947206109
LA,6/4/20,41673,2883,,411186,31728,rep,4648794,12919,1.040151295
LA,6/5/20,42100,2912,,420786,31728,rep,4648794,13346,1.024644254
LA,6/6/20,42597,2925,,428069,31728,rep,4648794,13843,1.180522565
LA,6/7/20,42927,2936,,434065,31728,rep,4648794,14173,0.774702444
LA,6/8/20,43163,2944,,442602,33904,rep,4648794,14409,0.549770541
